transaction_id,batch_id,product_name,manufacturer_id,distributor_id,pharmacy_id,transaction_type,transaction_date,quantity,unit_price,manufacture_date,expiry_date,days_to_expiry,storage_temp_avg,storage_temp_deviation,temp_excursion_flag,origin_location,destination_location,distance_km,transit_time_hours,expected_transit_hours,delay_hours,delay_flag,demand_zone,population_density,disease_index,promotion_flag,inventory_level,reorder_point,stockout_risk,waste_flag,waste_quantity,profit_margin,financial_cost,performance_score
993816,B993816,Paracetamol,M001,D001,P002,sold,44829,283,8.01,2021-12-17,2023-12-17,448,18.88,3.44,False,LOC12,LOC7,178.19,4.01,3.9,0.0,False,South,115.35,2.28,0,755,259,0,False,0,0.475897,0.0,0.95
223256,B223256,Amoxicillin,M001,D003,P002,transfer,44927,197,14.15,2022-10-27,2024-10-26,664,1.19,1.35,True,LOC8,LOC12,233.05,19.72,5.57,14.15,True,North,323.06,3.15,0,18,5,0,True,27,0.410005,305.64,0.48
648416,B648416,Omeprazole,M002,D001,P004,transfer,45377,182,12.25,2023-09-28,2026-09-27,915,26.18,0.85,False,LOC17,LOC4,358.51,6.34,7.26,0.0,False,South,342.42,3.17,0,834,441,0,False,0,0.318981,0.0,0.99
939881,B939881,Ibuprofen,M002,D001,P004,sold,44699,152,6.92,2021-08-14,2024-08-13,818,16.25,0.07,False,LOC1,LOC20,183.07,15.3,5.97,9.33,True,West,831.88,5.96,1,543,262,0,False,0,0.351926,0.0,0.85
502711,B502711,Atorvastatin,M003,D001,P002,manufactured,45149,202,14.58,2022-11-06,2025-11-05,817,24.48,0.38,False,LOC6,LOC15,365.62,6.02,6.7,0.0,False,North,952.75,4.67,0,309,177,0,False,0,0.24274,0.0,0.99
32506,B032506,Amoxicillin,M003,D002,P002,sold,45284,343,13.08,2023-09-28,2025-09-27,643,5.53,0.71,False,LOC10,LOC9,380.45,7.72,8.6,0.0,False,East,359.59,6.84,0,451,266,0,False,0,0.419821,0.0,0.96
433506,B433506,Amoxicillin,M003,D001,P001,sold,45190,296,13.03,2022-11-16,2024-11-15,421,3.75,1.76,False,LOC6,LOC8,222.12,4.21,4.48,0.0,False,North,919.77,7.47,0,353,110,0,False,0,0.176743,0.0,0.98
754916,B754916,Levothyroxine,M003,D003,P002,sold,45302,165,13.59,2023-05-22,2025-05-21,496,3.62,1.05,False,LOC8,LOC17,403.8,7.45,7.28,0.0,False,West,968.0,6.59,0,800,413,0,False,0,0.461653,0.0,1.0
99066,B099066,Ibuprofen,M002,D003,P002,sold,45134,198,6.92,2022-11-10,2025-11-09,836,16.43,1.51,False,LOC18,LOC11,295.15,5.53,5.98,0.0,False,South,307.27,7.35,1,600,234,0,False,0,0.451761,0.0,1.0
307176,B307176,Aspirin,M003,D001,P001,sold,45553,356,11.98,2024-01-17,2027-01-16,850,26.6,0.83,False,LOC8,LOC9,323.21,4.5,5.45,0.0,False,West,893.99,6.4,1,406,224,0,False,0,0.298068,0.0,0.98
618336,B618336,Ibuprofen,M003,D003,P002,received,45360,158,6.17,2023-09-16,2026-09-15,920,28.08,2.34,False,LOC5,LOC15,72.48,11.03,2.09,8.94,True,North,614.67,3.97,0,459,163,0,False,0,0.266141,0.0,0.87
701906,B701906,Levothyroxine,M003,D002,P004,transfer,45358,287,9.65,2024-01-23,2026-01-22,686,3.8,0.4,False,LOC18,LOC12,346.36,9.04,7.15,1.89,True,South,548.61,7.69,1,779,344,0,False,0,0.364518,0.0,0.82
958246,B958246,Ibuprofen,M003,D001,P004,transfer,45210,225,7.14,2023-01-28,2026-01-27,839,21.92,1.06,False,LOC1,LOC8,82.68,4.81,2.67,2.14,True,South,197.95,9.12,0,289,96,0,False,0,0.335224,0.0,0.87
357456,B357456,Paracetamol,M002,D003,P002,sold,44923,152,7.15,2022-06-21,2024-06-20,540,19.81,2.77,False,LOC5,LOC19,200.82,3.72,3.62,0.0,False,East,219.94,9.45,0,265,157,0,False,0,0.463375,0.0,0.96
630736,B630736,Metformin,M002,D001,P002,transfer,45248,316,12.63,2023-02-28,2026-02-27,832,26.66,1.64,False,LOC7,LOC15,428.63,6.86,8.53,0.0,False,East,148.92,2.84,0,933,513,0,False,0,0.266586,0.0,1.0
765366,B765366,Lisinopril,M003,D001,P004,sold,45379,68,10.96,2023-06-13,2026-06-12,806,28.87,0.77,False,LOC20,LOC8,330.7,11.37,7.8,3.57,True,West,101.18,8.5,0,533,237,0,False,0,0.25243,0.0,0.89
48001,B048001,Omeprazole,M002,D003,P004,sold,44790,858,13.2,2022-03-02,2025-03-01,927,25.61,0.53,False,LOC16,LOC2,187.56,9.07,4.64,4.43,True,East,458.38,1.63,0,532,258,0,False,0,0.113879,0.0,0.89
349786,B349786,Aspirin,M003,D003,P001,transfer,45173,833,11.99,2022-10-31,2025-10-30,787,26.7,1.81,False,LOC12,LOC17,132.9,4.11,4.87,0.0,False,West,846.83,0.56,0,1137,529,0,False,0,0.408765,0.0,1.0
609661,B609661,Paracetamol,M003,D001,P004,transfer,45141,634,8.87,2022-08-26,2024-08-25,388,21.19,0.07,False,LOC13,LOC8,221.95,5.68,6.04,0.0,False,East,951.33,5.12,0,1199,516,0,False,0,0.289772,0.0,1.0
377871,B377871,Aspirin,M003,D002,P001,manufactured,44999,651,12.49,2022-08-30,2025-08-29,899,23.6,0.53,False,LOC9,LOC10,167.04,7.43,3.5,3.93,True,East,925.67,4.35,0,432,227,0,False,0,0.161625,0.0,0.87
504101,B504101,Ibuprofen,M001,D001,P003,transfer,45198,226,4.88,2023-03-01,2026-02-28,883,27.64,2.11,False,LOC8,LOC15,356.11,6.88,8.4,0.0,False,West,624.89,1.61,0,913,518,0,False,0,0.40723,0.0,0.99
879396,B879396,Paracetamol,M003,D002,P004,sold,45500,293,9.18,2024-03-12,2026-03-12,593,18.48,1.71,False,LOC6,LOC11,58.06,1.04,1.21,0.0,False,South,391.95,5.33,0,643,382,0,False,0,0.253909,0.0,0.96
21626,B021626,Levothyroxine,M002,D002,P002,sold,45482,520,9.0,2024-05-05,2026-05-05,665,9.23,0.51,True,LOC10,LOC18,249.55,6.43,6.27,0.0,False,West,996.21,8.93,0,635,212,0,False,0,0.386661,0.0,0.79
904476,B904476,Aspirin,M002,D003,P004,transfer,45115,355,9.82,2023-04-22,2026-04-21,1018,23.98,1.22,False,LOC4,LOC20,202.07,4.81,5.02,0.0,False,West,304.12,9.47,0,840,420,0,False,0,0.182178,0.0,1.0
205971,B205971,Amoxicillin,M002,D003,P003,manufactured,45353,659,18.73,2023-03-31,2025-03-30,393,8.03,1.49,True,LOC15,LOC17,423.18,9.0,9.14,0.0,False,South,272.23,9.82,0,384,138,0,False,0,0.331092,0.0,0.83
937091,B937091,Paracetamol,M001,D003,P003,manufactured,45116,297,6.89,2022-07-29,2024-07-28,385,23.04,0.58,False,LOC2,LOC6,117.85,2.07,2.58,0.0,False,North,769.22,7.05,1,215,101,0,False,0,0.355904,0.0,0.98
764766,B764766,Metformin,M003,D003,P002,transfer,44997,277,12.76,2023-01-20,2026-01-19,1044,22.29,0.45,False,LOC5,LOC14,106.76,3.63,4.35,0.0,False,South,507.23,3.51,1,1002,441,0,False,0,0.249436,0.0,1.0
552611,B552611,Lisinopril,M002,D001,P003,transfer,45084,399,8.43,2022-12-26,2025-12-25,932,24.82,1.66,False,LOC4,LOC17,56.52,0.83,0.99,0.0,False,South,414.8,6.42,0,401,123,0,False,0,0.451603,0.0,1.0
808411,B808411,Aspirin,M002,D002,P003,sold,45209,151,12.6,2023-02-03,2026-02-02,846,23.03,0.37,False,LOC18,LOC6,214.64,6.75,6.41,0.0,False,North,386.04,8.34,1,580,288,0,False,0,0.170171,0.0,1.0
676466,B676466,Atorvastatin,M001,D001,P002,transfer,45386,257,21.93,2023-06-15,2026-06-14,801,30.26,0.91,False,LOC3,LOC2,464.83,9.15,8.58,0.0,False,East,303.96,1.2,0,1667,952,0,False,0,0.112571,0.0,0.97
234776,B234776,Amoxicillin,M002,D002,P001,transfer,45403,63,15.74,2024-03-07,2026-03-07,685,3.51,0.97,False,LOC1,LOC13,494.76,14.75,8.55,6.2,True,North,373.52,4.59,0,636,268,0,False,0,0.175411,0.0,0.8
72781,B072781,Atorvastatin,M003,D001,P001,manufactured,45247,416,16.91,2023-02-28,2026-02-27,833,25.52,1.03,False,LOC9,LOC15,183.44,2.95,3.27,0.0,False,East,356.41,5.66,0,155,54,0,False,0,0.19112,0.0,1.0
691371,B691371,Metformin,M001,D001,P002,returned,45567,304,10.96,2023-10-26,2026-10-25,753,16.71,2.24,False,LOC14,LOC13,62.29,1.93,2.23,0.0,False,North,177.4,3.07,0,799,385,0,False,0,0.189591,0.0,0.97
88576,B088576,Levothyroxine,M003,D002,P004,transfer,44953,839,11.78,2022-07-14,2024-07-13,533,5.33,0.07,False,LOC14,LOC16,233.03,5.56,5.15,0.0,False,West,761.33,6.63,0,134,46,0,False,0,0.23751,0.0,1.0
807496,B807496,Aspirin,M003,D003,P003,transfer,44707,320,14.03,2021-08-02,2024-08-01,798,24.12,2.02,False,LOC18,LOC11,195.22,3.38,4.03,0.0,False,South,188.13,0.71,1,431,244,0,False,0,0.387758,0.0,0.96
23271,B023271,Lisinopril,M002,D002,P003,sold,45222,263,9.92,2022-10-26,2025-10-25,733,23.25,0.24,False,LOC10,LOC19,113.42,4.54,4.55,0.0,False,South,615.07,7.7,0,349,141,0,False,0,0.174066,0.0,1.0
411211,B411211,Aspirin,M001,D003,P003,sold,45091,48,11.91,2023-03-08,2026-03-07,997,27.99,0.6,False,LOC13,LOC7,167.98,5.84,5.77,0.0,False,West,876.27,9.24,1,172,76,0,False,0,0.429084,0.0,0.99
329126,B329126,Amoxicillin,M002,D001,P002,sold,45394,195,15.11,2023-04-27,2025-04-26,379,1.51,0.18,True,LOC19,LOC15,54.88,4.99,2.73,2.26,True,North,171.96,4.51,0,1039,453,0,True,12,0.281301,145.06,0.49
197541,B197541,Aspirin,M002,D002,P002,sold,45567,161,14.98,2024-02-08,2027-02-07,858,27.68,1.57,False,LOC9,LOC13,149.77,5.54,5.23,0.0,False,South,409.62,6.56,0,350,114,0,False,0,0.325226,0.0,1.0
343946,B343946,Metformin,M002,D002,P004,sold,45399,314,11.15,2023-12-12,2026-12-11,968,23.61,2.62,False,LOC13,LOC20,341.32,9.15,8.32,0.0,False,North,921.39,2.65,0,526,200,0,False,0,0.239174,0.0,0.98
770411,B770411,Omeprazole,M002,D002,P001,transfer,44816,176,11.21,2021-10-16,2024-10-15,764,20.94,1.08,False,LOC3,LOC12,318.46,11.14,5.99,5.15,True,West,432.31,2.33,0,488,198,0,False,0,0.323029,0.0,0.86
582191,B582191,Ibuprofen,M002,D001,P004,returned,45097,89,5.29,2023-02-01,2026-01-31,956,18.02,1.46,False,LOC4,LOC20,215.92,4.69,4.82,0.0,False,West,891.1,2.1,1,692,352,0,False,0,0.460603,0.0,1.0
541426,B541426,Ibuprofen,M001,D002,P004,sold,44974,127,7.23,2022-06-16,2025-06-15,849,19.9,2.32,False,LOC17,LOC13,55.86,2.06,1.9,0.0,False,East,492.67,8.05,0,783,407,0,False,0,0.323416,0.0,1.0
635996,B635996,Paracetamol,M003,D003,P003,sold,45442,185,10.1,2023-06-12,2025-06-11,377,25.31,1.87,False,LOC9,LOC15,139.75,2.95,3.43,0.0,False,East,201.71,3.7,0,280,121,0,False,0,0.463773,0.0,1.0
811461,B811461,Paracetamol,M003,D002,P003,sold,44752,52,9.74,2021-10-16,2023-10-16,463,24.0,2.34,False,LOC6,LOC2,402.25,7.74,9.05,0.0,False,East,637.84,1.98,0,798,453,0,False,0,0.490552,0.0,1.0
506621,B506621,Atorvastatin,M001,D002,P004,transfer,44948,224,19.75,2022-11-24,2025-11-23,1036,20.45,0.9,False,LOC11,LOC3,75.79,3.75,4.21,0.0,False,East,842.99,4.77,0,141,57,0,False,0,0.141432,0.0,0.99
690531,B690531,Omeprazole,M003,D003,P002,sold,45051,300,11.74,2022-05-31,2025-05-30,756,30.34,1.6,False,LOC8,LOC10,371.27,7.2,6.69,0.0,False,South,348.12,8.78,0,258,142,0,False,0,0.346239,0.0,0.98
823081,B823081,Atorvastatin,M003,D003,P001,sold,45418,244,15.43,2023-07-19,2026-07-18,803,25.43,1.39,False,LOC1,LOC18,275.99,5.69,6.67,0.0,False,West,426.52,4.98,0,795,428,0,False,0,0.245055,0.0,0.98
380576,B380576,Amoxicillin,M002,D003,P003,manufactured,45258,661,15.52,2023-05-02,2025-05-01,520,5.93,0.21,False,LOC15,LOC8,491.11,16.56,8.95,7.61,True,West,656.93,2.13,0,728,368,0,False,0,0.168569,0.0,0.8
501276,B501276,Omeprazole,M001,D003,P004,sold,45286,263,17.48,2023-09-25,2026-09-24,1003,31.1,0.81,False,LOC15,LOC7,60.55,2.25,2.41,0.0,False,North,174.69,2.62,0,489,290,0,False,0,0.489373,0.0,1.0
339871,B339871,Paracetamol,M002,D002,P003,transfer,44931,395,9.7,2022-01-18,2024-01-18,378,23.0,1.55,False,LOC20,LOC15,124.25,3.36,3.36,0.0,False,North,155.86,7.05,0,635,308,0,False,0,0.428733,0.0,1.0
713431,B713431,Aspirin,M001,D003,P001,transfer,45025,176,11.68,2022-04-18,2025-04-17,739,15.31,4.15,False,LOC2,LOC1,290.89,5.68,6.65,0.0,False,West,316.98,5.44,1,570,267,0,False,0,0.427851,0.0,1.0
7691,B007691,Ibuprofen,M002,D002,P004,sold,45176,205,5.07,2022-10-21,2025-10-20,774,30.26,0.52,False,LOC1,LOC11,84.18,2.53,2.61,0.0,False,South,614.1,2.8,1,1095,454,0,False,0,0.296484,0.0,0.99
967326,B967326,Atorvastatin,M001,D001,P001,manufactured,45587,684,19.58,2024-04-09,2027-04-09,899,22.37,0.17,False,LOC14,LOC12,314.35,8.63,7.86,0.0,False,East,540.58,5.69,0,949,436,0,False,0,0.418945,0.0,0.99
274016,B274016,Atorvastatin,M003,D001,P001,transfer,45569,84,18.25,2024-06-20,2027-06-20,989,17.86,0.13,False,LOC13,LOC2,490.63,9.35,9.71,0.0,False,East,926.59,2.24,0,571,185,0,False,0,0.161777,0.0,0.96
599371,B599371,Paracetamol,M003,D002,P002,sold,44700,233,6.49,2021-05-27,2023-05-27,373,19.48,1.55,False,LOC17,LOC13,291.91,4.69,5.64,0.0,False,West,185.26,6.39,0,229,96,0,False,0,0.233662,0.0,0.96
60866,B060866,Levothyroxine,M001,D001,P002,returned,44732,447,10.91,2021-08-31,2023-08-31,437,9.94,1.45,True,LOC14,LOC9,395.16,9.42,9.06,0.0,False,West,709.38,3.14,0,593,255,0,False,0,0.165765,0.0,0.76
848206,B848206,Ibuprofen,M003,D003,P004,sold,45413,154,7.54,2024-01-07,2027-01-06,980,27.17,1.04,False,LOC16,LOC10,362.15,6.66,6.39,0.0,False,West,467.22,3.92,0,250,127,0,False,0,0.154178,0.0,0.98
823451,B823451,Atorvastatin,M001,D001,P001,manufactured,45349,446,17.17,2023-08-16,2026-08-15,900,20.51,1.3,False,LOC12,LOC15,136.6,2.92,3.6,0.0,False,North,548.86,1.4,0,1299,708,0,False,0,0.495757,0.0,1.0
452581,B452581,Omeprazole,M002,D002,P002,received,45235,120,14.55,2023-07-08,2026-07-07,975,30.69,0.55,False,LOC18,LOC19,90.63,4.83,4.45,0.38,True,South,761.95,5.13,0,621,234,0,False,0,0.257737,0.0,0.89
232451,B232451,Levothyroxine,M002,D003,P003,sold,45349,136,9.48,2023-11-16,2025-11-15,627,2.26,0.58,False,LOC2,LOC5,38.36,1.69,0.77,0.92,True,North,904.71,5.36,1,1012,325,0,False,0,0.341593,0.0,0.86
222621,B222621,Paracetamol,M001,D003,P001,transfer,45035,79,8.3,2022-04-30,2024-04-29,376,14.51,2.61,False,LOC10,LOC14,318.09,6.51,7.47,0.0,False,East,796.89,7.71,1,394,163,0,False,0,0.203166,0.0,1.0
405341,B405341,Paracetamol,M001,D003,P003,transfer,45243,411,9.28,2023-03-16,2025-03-15,488,25.89,0.1,False,LOC16,LOC14,450.6,29.73,10.08,19.65,True,East,878.72,8.9,0,594,233,0,False,0,0.17212,0.0,0.85
433546,B433546,Ibuprofen,M003,D001,P004,transfer,45186,246,7.76,2022-10-18,2025-10-17,761,24.45,0.5,False,LOC18,LOC8,78.02,9.01,2.08,6.93,True,North,519.95,4.94,0,521,177,0,False,0,0.384703,0.0,0.8
407466,B407466,Omeprazole,M003,D001,P001,sold,45144,63,11.68,2022-11-01,2025-10-31,817,27.94,0.42,False,LOC11,LOC15,408.86,11.18,8.82,2.36,True,East,888.81,1.09,0,404,161,0,False,0,0.125865,0.0,0.89
290401,B290401,Levothyroxine,M003,D002,P001,received,45101,186,14.05,2022-07-06,2024-07-05,377,1.27,2.16,True,LOC18,LOC13,298.41,5.13,5.08,0.0,False,West,702.89,2.22,0,106,31,0,True,28,0.107649,314.72,0.63
207446,B207446,Ibuprofen,M003,D003,P002,sold,44872,128,7.62,2022-06-06,2025-06-05,941,20.98,2.4,False,LOC12,LOC5,286.18,12.28,5.44,6.84,True,West,729.71,7.9,0,855,413,0,False,0,0.264887,0.0,0.83
489566,B489566,Metformin,M003,D003,P003,transfer,44808,367,8.69,2022-03-17,2025-03-16,924,18.51,1.32,False,LOC8,LOC16,374.42,7.57,8.72,0.0,False,South,718.93,8.32,1,878,499,0,False,0,0.473309,0.0,0.96
687891,B687891,Aspirin,M003,D001,P002,transfer,45111,901,12.61,2023-05-04,2026-05-03,1034,24.25,1.62,False,LOC19,LOC10,253.59,7.46,6.92,0.0,False,North,858.48,5.44,0,483,196,0,False,0,0.465622,0.0,0.98
925551,B925551,Levothyroxine,M001,D001,P004,sold,45416,192,14.05,2023-10-10,2025-10-09,523,5.68,0.98,False,LOC7,LOC12,181.59,4.37,4.43,0.0,False,East,416.8,0.58,0,1050,459,0,False,0,0.169864,0.0,1.0
262711,B262711,Aspirin,M003,D001,P003,transfer,44876,108,15.03,2021-12-01,2024-11-30,750,11.83,2.41,False,LOC17,LOC20,357.07,7.75,7.38,0.0,False,West,475.14,9.41,0,836,444,0,False,0,0.119841,0.0,1.0
612071,B612071,Levothyroxine,M002,D003,P002,transfer,44854,212,11.26,2022-05-21,2024-05-20,578,8.06,0.61,True,LOC2,LOC13,394.42,6.83,6.77,0.06,True,West,719.86,1.87,0,891,268,0,True,25,0.116948,225.2,0.5
974571,B974571,Lisinopril,M002,D001,P001,transfer,44983,355,10.81,2022-09-30,2025-09-29,946,17.92,0.71,False,LOC20,LOC4,470.88,8.87,8.36,0.0,False,West,109.88,1.08,0,693,375,0,False,0,0.3035,0.0,1.0
332546,B332546,Omeprazole,M003,D002,P002,transfer,45411,132,16.0,2023-11-11,2026-11-10,925,29.14,1.73,False,LOC18,LOC20,131.15,3.99,4.06,0.0,False,South,315.03,8.04,0,991,574,0,False,0,0.147362,0.0,1.0
18931,B018931,Atorvastatin,M003,D003,P004,transfer,45182,523,17.95,2022-09-19,2025-09-18,736,28.46,0.86,False,LOC11,LOC17,44.65,3.3,3.14,0.0,False,North,669.48,6.09,0,781,407,0,False,0,0.140543,0.0,0.97
940146,B940146,Levothyroxine,M001,D002,P001,transfer,44995,537,9.16,2023-02-05,2025-02-04,697,5.97,2.76,False,LOC15,LOC19,328.9,6.75,6.86,0.0,False,North,283.41,3.78,0,555,231,0,False,0,0.361533,0.0,0.97
236986,B236986,Aspirin,M003,D001,P001,returned,45008,285,10.92,2022-10-12,2025-10-11,933,25.03,1.55,False,LOC7,LOC12,345.08,9.01,7.97,1.04,True,East,790.25,3.58,0,523,169,0,False,0,0.254005,0.0,0.86
623176,B623176,Metformin,M002,D002,P001,transfer,45146,363,12.24,2022-11-25,2025-11-24,839,18.33,2.76,False,LOC13,LOC1,426.39,8.58,8.15,0.0,False,East,913.56,2.64,0,117,48,0,False,0,0.304004,0.0,1.0
761386,B761386,Omeprazole,M001,D003,P004,sold,45104,132,12.24,2023-05-06,2026-05-05,1043,14.47,0.41,False,LOC5,LOC17,249.95,5.17,5.42,0.0,False,West,409.26,7.71,0,178,80,0,False,0,0.415068,0.0,1.0
936486,B936486,Paracetamol,M001,D003,P001,sold,44950,269,8.91,2022-05-13,2024-05-12,474,25.05,1.52,False,LOC19,LOC4,423.89,7.94,9.12,0.0,False,North,123.18,5.84,0,297,126,0,False,0,0.180794,0.0,1.0
563551,B563551,Paracetamol,M001,D002,P002,sold,45332,117,8.35,2023-05-04,2025-05-03,448,28.8,0.77,False,LOC19,LOC6,154.49,3.71,3.45,0.0,False,North,186.02,3.61,1,902,404,0,False,0,0.435845,0.0,0.96
960706,B960706,Paracetamol,M001,D003,P004,received,45569,81,7.17,2024-01-26,2026-01-25,478,19.34,1.29,False,LOC16,LOC15,132.19,2.87,3.59,0.0,False,North,336.65,8.28,0,201,73,0,False,0,0.228567,0.0,0.96
106816,B106816,Ibuprofen,M002,D002,P002,transfer,45022,97,5.66,2022-08-28,2025-08-27,874,23.64,0.72,False,LOC7,LOC18,122.95,4.79,4.43,0.0,False,East,461.88,1.65,0,1295,608,0,False,0,0.19895,0.0,1.0
151276,B151276,Aspirin,M003,D001,P002,sold,45030,181,14.62,2022-09-11,2025-09-10,880,20.56,2.4,False,LOC11,LOC12,25.41,1.12,1.4,0.0,False,East,987.6,1.05,0,66,31,0,False,0,0.315149,0.0,0.96
644086,B644086,Atorvastatin,M003,D002,P002,sold,45197,290,14.59,2023-07-06,2026-07-05,1011,19.81,0.73,False,LOC9,LOC6,276.06,5.91,6.68,0.0,False,East,375.02,3.42,0,298,139,0,False,0,0.298984,0.0,1.0
863046,B863046,Ibuprofen,M002,D003,P003,transfer,44952,168,7.74,2022-10-18,2025-10-17,995,23.26,1.26,False,LOC2,LOC18,462.18,7.65,8.88,0.0,False,North,916.69,5.9,0,919,500,0,False,0,0.449724,0.0,0.97
501461,B501461,Levothyroxine,M001,D001,P002,received,45308,474,13.08,2023-04-26,2025-04-25,464,8.27,0.56,True,LOC3,LOC8,483.95,9.78,10.62,0.0,False,West,145.17,1.72,0,1044,499,0,False,0,0.373756,0.0,0.79
864581,B864581,Metformin,M003,D003,P003,transfer,44903,504,10.47,2022-06-22,2025-06-21,926,24.79,0.72,False,LOC14,LOC5,52.66,1.64,1.7,0.0,False,South,381.14,4.66,0,610,188,0,False,0,0.127615,0.0,1.0
69106,B069106,Aspirin,M003,D001,P004,sold,44683,77,14.77,2022-01-13,2025-01-12,986,22.26,1.55,False,LOC6,LOC12,138.64,4.86,4.54,0.0,False,North,378.38,2.8,0,395,172,0,False,0,0.446994,0.0,0.99
732926,B732926,Lisinopril,M002,D001,P001,sold,44883,272,10.72,2022-10-11,2025-10-10,1057,23.88,0.52,False,LOC19,LOC7,158.13,3.31,3.38,0.0,False,West,848.42,4.5,0,864,341,0,False,0,0.34991,0.0,1.0
281831,B281831,Metformin,M001,D002,P004,sold,45045,313,10.37,2022-08-26,2025-08-25,849,10.31,0.33,False,LOC6,LOC16,296.79,6.5,6.9,0.0,False,West,920.57,3.39,0,717,411,0,False,0,0.433132,0.0,0.98
568011,B568011,Lisinopril,M002,D003,P002,sold,45194,442,11.41,2023-02-26,2026-02-25,884,17.19,0.01,False,LOC19,LOC9,309.47,6.83,6.65,0.0,False,North,463.17,4.44,0,522,276,0,False,0,0.206718,0.0,0.96
140291,B140291,Aspirin,M001,D001,P002,transfer,45210,394,15.14,2023-05-16,2026-05-15,947,21.93,0.24,False,LOC13,LOC9,410.05,12.01,9.57,2.44,True,West,698.87,1.13,0,615,234,0,False,0,0.264877,0.0,0.8
699801,B699801,Levothyroxine,M001,D001,P002,sold,45147,537,10.16,2023-03-24,2025-03-23,592,7.0,1.1,False,LOC13,LOC2,129.83,2.47,2.54,0.0,False,North,367.42,3.23,0,505,293,0,False,0,0.163499,0.0,1.0
718491,B718491,Atorvastatin,M002,D002,P001,sold,44604,241,22.95,2021-07-11,2024-07-10,879,23.47,0.18,False,LOC8,LOC11,165.22,6.23,4.0,2.23,True,South,367.33,5.64,0,552,175,0,False,0,0.483663,0.0,0.86
309481,B309481,Amoxicillin,M002,D002,P002,received,45164,484,17.07,2023-07-11,2025-07-10,684,3.96,0.01,False,LOC20,LOC12,485.28,14.39,8.74,5.65,True,West,128.53,1.91,0,1245,566,0,True,13,0.447966,177.53,0.7
320066,B320066,Metformin,M002,D003,P004,transfer,45027,566,10.57,2022-04-14,2025-04-13,733,17.37,1.42,False,LOC5,LOC11,117.85,2.53,2.6,0.0,False,North,280.12,3.61,0,914,435,0,False,0,0.221616,0.0,1.0
504226,B504226,Paracetamol,M001,D003,P002,transfer,45288,221,8.11,2023-08-23,2025-08-22,603,28.08,0.93,False,LOC15,LOC6,28.19,2.48,2.43,0.0,False,East,857.82,4.53,0,318,146,0,False,0,0.32967,0.0,0.97
779621,B779621,Amoxicillin,M003,D001,P002,sold,45141,548,18.83,2022-12-10,2024-12-09,494,4.96,0.03,False,LOC18,LOC8,290.46,6.33,5.99,0.0,False,East,604.48,2.48,0,812,421,0,False,0,0.463082,0.0,0.98
537716,B537716,Omeprazole,M001,D001,P002,sold,44726,111,11.39,2021-07-16,2024-07-15,762,22.15,0.44,False,LOC5,LOC2,230.16,3.85,3.95,0.0,False,South,849.29,4.01,0,939,399,0,False,0,0.299311,0.0,0.99
730211,B730211,Metformin,M003,D001,P002,transfer,44852,157,9.04,2022-05-31,2025-05-30,955,16.63,0.5,False,LOC15,LOC9,82.56,2.41,2.76,0.0,False,South,895.61,3.68,0,563,250,0,False,0,0.414127,0.0,1.0
308886,B308886,Ibuprofen,M002,D002,P001,sold,45004,345,5.53,2022-05-24,2025-05-23,796,17.24,2.05,False,LOC2,LOC14,152.05,3.21,3.93,0.0,False,West,934.33,6.15,0,202,70,0,False,0,0.2042,0.0,1.0
379146,B379146,Paracetamol,M002,D003,P002,received,45263,223,8.74,2023-10-18,2025-10-17,684,20.45,4.76,False,LOC1,LOC7,96.48,2.8,2.86,0.0,False,North,667.21,6.63,0,765,384,0,False,0,0.329033,0.0,0.96
44661,B044661,Omeprazole,M001,D003,P004,sold,45486,62,12.21,2024-04-26,2027-04-26,1017,19.58,0.46,False,LOC10,LOC16,85.12,2.69,2.45,0.0,False,East,143.53,2.79,0,664,354,0,False,0,0.132993,0.0,1.0
657266,B657266,Aspirin,M001,D002,P002,manufactured,44688,570,11.59,2022-02-23,2025-02-22,1022,22.03,1.21,False,LOC1,LOC8,141.28,5.43,3.0,2.43,True,West,328.93,2.88,1,62,24,0,False,0,0.479754,0.0,0.85
751016,B751016,Paracetamol,M003,D001,P004,sold,45161,241,9.42,2022-12-10,2024-12-09,474,22.92,0.67,False,LOC9,LOC12,351.34,5.09,6.17,0.0,False,East,922.56,3.02,0,563,277,0,False,0,0.467774,0.0,1.0
984316,B984316,Lisinopril,M003,D002,P002,transfer,45141,90,11.35,2023-05-19,2026-05-18,1019,18.8,0.31,False,LOC16,LOC5,276.32,6.92,7.2,0.0,False,West,128.42,8.78,1,1023,486,0,False,0,0.26754,0.0,0.98
868301,B868301,Metformin,M001,D001,P002,sold,45104,98,10.65,2022-07-25,2025-07-24,758,20.61,2.14,False,LOC7,LOC12,425.2,8.24,8.82,0.0,False,South,758.14,7.15,0,462,260,0,False,0,0.461215,0.0,1.0
802871,B802871,Levothyroxine,M002,D002,P002,sold,44970,231,13.97,2022-06-07,2024-06-06,479,7.36,0.31,False,LOC16,LOC5,306.54,8.27,7.69,0.0,False,South,120.97,8.92,0,272,159,0,False,0,0.377938,0.0,1.0
692606,B692606,Amoxicillin,M001,D002,P002,sold,45353,50,15.43,2023-07-11,2025-07-10,495,6.23,0.38,False,LOC20,LOC16,256.39,5.94,6.43,0.0,False,South,334.09,8.66,0,407,142,0,False,0,0.3267,0.0,0.98
